material_x,cast_code,temperature,PS_02,UTS,elongation,RofA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
23,150,20,424,618,28,79,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,100,403,570,25,80,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,200,379,540,23,80,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,300,380,516,21,78,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,400,366,508,21,77,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,500,327,455,24,80,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,550,306,398,28,86,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,600,255,322,37,92,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,650,167,246,50,96,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,700,105,182,48,98,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
23,150,750,71,126,66,99,0.05,9.04,0,0.0001,0,2.03,0,0.006,0,0,0.01,0.11,0.28,0.5,0.02,0.002,0.02,0.021,0
24,151,20,385,555,27,78,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,100,358,497,26,79,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,200,348,473,23,78,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,300,384,491,19,75,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,400,338,469,21,74,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,450,320,442,21,75,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,500,286,390,28,78,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,550,276,350,31,85,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,600,250,309,45,92,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,151,650,189,268,48,95,0.12,2,0,0.014,0,0.96,0,0,0,0,0,0.08,0.26,0.48,0.08,0.006,0.013,0.0096,0
24,152,20,443,592,23,76,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,100,410,538,22,77,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,200,383,504,20,76,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,300,375,482,18,75,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,400,370,481,18,71,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,450,352,462,20,74,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,500,335,424,22,77,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,550,307,372,25,83,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,600,256,318,43,91,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,152,650,196,265,34,95,0.12,2.2,0,0.017,0,0.99,0,0,0,0,0,0.05,0.29,0.48,0.07,0.007,0.015,0.0095,0
24,153,20,470,632,22,73,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,100,462,594,21,74,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,200,441,562,20,74,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,300,425,542,18,70,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,400,395,526,18,69,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,450,419,499,22,73,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,500,353,443,25,78,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,550,346,396,32,85,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,600,261,324,37,91,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,153,650,209,297,42,94,0.13,2.37,0,0.017,0,0.91,0,0,0,0,0,0.09,0.3,0.44,0.05,0.01,0.017,0.0108,0
24,154,20,512,663,22,68,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,100,488,609,20,69,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,200,481,594,19,66,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,300,468,576,17,63,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,400,441,556,16,56,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,450,431,536,17,62,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,500,390,485,21,68,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,550,364,435,21,74,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,600,306,368,25,83,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,154,650,226,302,31,90,0.15,2.35,0,0.012,0,0.96,0,0,0,0,0,0.32,0.27,0.61,0.02,0.015,0.015,0.0086,0
24,155,20,364,554,27,70,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,100,352,512,26,73,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,200,346,488,24,71,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,300,344,488,20,66,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,400,331,489,20,62,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,450,316,462,21,63,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,500,293,421,24,67,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,550,277,371,29,74,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,600,246,313,39,85,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,155,650,177,243,51,86,0.15,2.23,0,0.01,0,0.97,0,0,0,0,0,0.24,0.18,0.63,0.2,0.016,0.015,0.0083,0
24,156,20,174,486,30,73,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,100,250,438,28,74,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,200,245,412,25,72,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,300,221,403,22,69,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,400,229,417,22,63,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,450,220,398,23,64,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,500,210,363,26,68,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,550,201,314,38,79,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,600,176,250,45,86,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
24,156,650,136,208,54,91,0.12,2.09,0,0.008,0,0.9,0,0,0,0,0,0.27,0.23,0.59,0.22,0.019,0.02,0.009,0
25,157,20,506,676,25,75,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,100,474,633,23,75,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,200,447,562,20,78,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,300,427,536,19,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,400,417,532,18,74,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,500,393,508,20,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,550,374,444,23,82,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,600,328,399,27,88,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,650,248,320,30,92,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,700,168,266,37,96,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,157,750,106,199,44,98,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,20,531,682,24,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,100,490,620,22,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,200,467,579,20,77,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,300,454,551,18,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,400,440,539,16,74,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,500,415,506,19,76,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,550,396,477,22,82,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,600,346,417,25,87,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,650,255,330,31,91,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,700,173,277,37,96,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,158,750,108,202,41,98,0.08,8.34,0,0.011,0,0.89,0,0.07,0,0,0.23,0.09,0.34,0.49,0.02,0.004,0.005,0.059,0
25,159,20,539,700,22,74,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,100,516,653,20,74,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,200,495,614,19,77,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,300,479,582,17,75,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,400,449,546,16,74,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,500,426,523,17,74,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,550,402,480,21,81,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,600,361,427,24,88,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,650,280,355,30,92,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,700,188,290,35,96,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
25,159,750,123,217,38,97,0.1,8.74,0,0.014,0,0.94,0,0.076,0,0,0.21,0.04,0.24,0.44,0.012,0.001,0.005,0.0582,0
26,160,20,408,634,24,63,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,100,391,604,22,60,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,200,363,575,22,59,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,300,361,626,18,47,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,400,367,608,21,62,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,450,352,589,21,64,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,500,330,544,22,68,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,550,376,476,26,76,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,600,248,365,35,83,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,160,650,184,278,59,85,0.15,1.2,0,0.021,0,0.51,0,0,0,0,0,0.35,0.61,0.6,0.14,0.013,0.009,0.0134,0
26,161,20,423,688,23,55,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,100,390,648,20,54,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,200,411,640,18,50,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,300,383,658,18,51,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,400,465,657,19,58,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,450,378,632,18,63,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,500,393,592,19,66,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,550,365,534,23,75,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,600,322,450,33,81,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,161,650,236,343,34,86,0.16,1.27,0,0.003,0,0.51,0,0,0,0,0,0.05,0.66,0.56,0.04,0.015,0.015,0.0072,0
26,162,20,331,565,28,69,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,100,303,518,26,67,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,200,302,514,24,63,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,300,291,526,22,64,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,400,286,532,23,68,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,450,249,506,24,72,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,500,286,480,25,76,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,550,260,430,30,81,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,600,228,365,39,84,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,162,650,172,265,66,90,0.13,1.1,0,0.004,0,0.476,0,0,0,0,0,0.05,0.52,0.54,0.06,0.011,0.009,0.0076,0
26,163,20,325,513,31,73,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,100,302,467,29,74,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,200,285,452,27,70,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,300,243,474,24,67,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,400,234,463,27,73,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,450,239,428,30,75,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,500,212,388,32,80,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,550,208,339,40,86,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,600,176,274,50,91,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,163,650,134,212,79,94,0.12,1.2,0,0.019,0,0.46,0,0,0,0,0,0.1,0.72,0.5,0.04,0.009,0.009,0.0043,0
26,164,20,351,567,29,67,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,100,331,530,25,64,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,200,321,519,24,64,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,300,294,541,21,59,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,400,282,528,23,68,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,450,260,509,25,70,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,500,272,480,24,76,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,550,253,420,30,81,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,600,226,351,41,86,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,164,650,171,266,50,90,0.15,1.1,0,0.005,0,0.476,0,0,0,0,0,0.07,0.61,0.52,0.05,0.01,0.009,0.0076,0
26,165,20,359,635,24,59,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,100,344,591,21,59,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,200,345,580,19,56,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,300,359,618,18,52,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,400,328,619,19,60,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,450,324,580,21,67,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,500,325,555,20,70,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,550,385,502,21,76,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,600,286,430,25,82,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,165,650,211,315,42,89,0.15,1.27,0,0.003,0,0.52,0,0,0,0,0,0.05,0.64,0.58,0.03,0.013,0.01,0.0062,0
26,166,20,350,546,29,70,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,100,328,500,28,69,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,200,312,485,25,69,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,300,278,525,21,63,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,400,248,508,26,67,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,450,228,467,28,72,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,500,231,428,29,77,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,550,208,356,36,83,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,600,176,282,49,88,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,166,650,135,214,69,91,0.14,1.22,0,0.023,0,0.52,0,0,0,0,0,0.23,0.65,0.53,0.16,0.015,0.014,0.0112,0
26,167,20,357,542,30,70,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,100,330,491,29,70,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,200,315,478,24,68,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,300,274,505,23,65,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,400,238,506,25,70,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,450,226,482,25,72,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,500,226,451,26,76,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
26,167,550,218,396,32,82,0.13,1.28,0,0.015,0,0.5,0,0,0,0,0,0.03,0.64,0.57,0.08,0.015,0.011,0.0066,0
