material_x,cast_code,stress,temperature,fracture,elongation,RA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
19,138,88,550,14687.4,32,51,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,69,550,41734,30,43,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,59,550,71318.4,22,44,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,157,600,33.4,82,87,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,88,600,642.1,51,77,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,69,600,1618.7,42,65,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,53,600,3967.3,73,78,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,392,450,27489.4,28,46,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,88,600,642.1,51,77,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,139,471,450,1255.5,40,45,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,451,450,7027.7,25,25,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,431,450,11989.5,22,22,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,412,450,16705.2,17,16,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,392,450,24247.6,11,11,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,373,450,35980.1,13,16,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,333,450,88295.2,8,10,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,412,500,281,30,35,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,333,500,2745,14,14,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,294,500,5271.4,11,12,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,265,500,10263.4,9,9,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,235,500,17377.9,8,10,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,196,500,44930.4,7,12,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,157,500,84990.1,7,11,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,294,550,155.8,20,30,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,235,550,790.1,17,22,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,196,550,1778.3,16,19,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,157,550,4030.8,21,26,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,118,550,9224.8,22,35,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,88,550,23788.3,19,31,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,69,550,60834.6,17,30,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,59,550,112776.4,18,35,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,157,600,146.4,37,52,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,88,600,804,25,60,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,69,600,2397.9,41,52,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,53,600,7442.9,26,49,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,471,450,1255.5,40,45,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,451,450,7027.7,25,25,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,392,450,24247.6,11,11,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,139,88,600,804,25,60,0.12,0.71,0,0.004,0,0.52,0,0,0,0,0,0.05,0.25,0.44,0.06,0.012,0.013,0.0058,0
19,140,490,450,23.6,39,71,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,471,450,3398.5,35,56,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,451,450,10760.2,31,45,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,431,450,0,31,77,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,431,450,19815.4,24,32,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,412,450,27341.7,22,26,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,392,450,39462.6,15,12,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,373,450,52922.4,15,15,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,333,450,86367.2,12,13,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,412,500,159.5,38,65,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,333,500,2467.3,25,33,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,294,500,4815.1,22,24,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,265,500,8219.3,17,21,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,235,500,13804.4,16,18,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,196,500,30094.3,13,16,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,157,500,57762.2,16,25,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,294,550,67.2,39,67,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,235,550,432,33,68,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,196,550,903.1,41,60,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,157,550,2084.9,35,58,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,118,550,4897,39,68,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,88,550,12492.3,22,36,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,69,550,49653.8,23,36,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,59,550,102220.5,16,31,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,157,600,43.7,71,85,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,88,600,624.8,50,78,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,69,600,1653.1,59,80,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,53,600,4130,44,72,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,490,450,23.6,39,71,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,471,450,3398.5,35,56,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,140,392,405,39462.6,15,12,0.12,0.71,0,0.006,0,0.49,0,0,0,0,0,0.04,0.24,0.47,0.06,0.011,0.008,0.013,0
19,141,412,450,0.5,30,73,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,392,450,68.2,47,77,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,373,450,3835.4,45,53,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,333,450,19430.6,27,27,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,294,450,48420.7,18,18,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,265,450,93425.4,13,13,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,333,500,116.9,48,70,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,294,500,1030.3,33,39,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,265,500,2783.7,24,27,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,265,500,7790.7,17,21,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,235,500,5533.9,18,19,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,196,500,13886.5,11,17,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,157,500,35646.2,10,10,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,137,500,52982.6,11,17,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,294,550,1.2,46,86,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,294,550,77.8,39,68,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,235,550,143,39,55,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,196,550,496.2,31,42,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,157,550,1448.6,31,38,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,118,550,4006.2,28,43,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,88,550,11854.2,21,26,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,69,550,35165.5,25,32,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,69,550,45351.5,26,37,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,157,600,27.3,62,80,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,88,600,473.5,52,67,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,69,600,1378.6,50,62,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,141,53,600,3675.4,34,68,0.15,0.58,0,0.006,0,0.49,0,0,0,0,0,0.033,0.26,0.45,0.04,0.006,0.012,0.0084,0
19,142,471,450,28.8,42,42,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,451,450,4616.4,29,27,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,431,450,10365.6,24,23,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,412,450,15235,18,18,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,392,450,19968.2,12,12,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,373,450,35143.3,13,15,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,333,450,69252.9,9,12,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,294,450,146518.2,7,6,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,412,500,153.4,37,41,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,333,500,2323.2,14,17,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,294,500,5145.4,11,11,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,265,500,10117.1,10,8,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,235,500,16701.2,8,9,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,196,500,38218.9,6,10,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,157,500,91406.3,6,11,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,294,550,132.8,17,29,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,235,550,605.2,13,21,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,196,550,1705.2,16,48,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,157,550,3894.2,9,25,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,118,550,9373.8,21,29,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,88,550,21176.5,20,29,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,69,550,65807.5,11,30,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,59,550,99811,18,31,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,53,550,145440.1,15,29,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,157,600,135.1,20,48,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,88,600,857,26,60,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,69,600,2551.6,36,55,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,53,600,7251.3,29,47,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,471,450,28.8,42,66,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,392,450,19968.2,13,12,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,142,88,600,857,26,60,0.14,0.68,0,0.004,0,0.52,0,0,0,0,0,0.06,0.22,0.45,0.06,0.013,0.013,0.0062,0
19,143,471,450,0,26,67,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,451,450,14.8,44,68,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,431,450,3171,32,34,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,412,450,6326.1,28,25,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,392,450,11082.5,18,16,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,373,450,24587.4,17,16,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,333,450,49866.5,12,14,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,294,450,112014.3,8,12,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,412,500,0,30,75,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,333,500,1375.4,22,21,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,294,500,3851.1,13,13,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,265,500,7169.2,11,13,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,235,500,13493.5,9,10,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,196,500,36364.7,7,9,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,500,83370.7,6,11,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,294,530,461.6,19,23,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,294,550,86.9,24,34,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,235,550,544.1,16,23,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,196,550,1389.9,17,20,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,550,3338.4,14,24,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,118,550,8375.7,29,32,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,88,550,20819.2,20,24,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,69,550,62454.4,19,30,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,570,1000,27,34,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,294,575,3,42,70,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,580,544.3,30,33,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,600,127.3,41,48,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,88,600,877.6,32,61,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,69,600,2373.2,36,55,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,53,600,7354,18,53,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,157,625,8,59,76,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,431,450,3171,32,34,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,143,392,450,11082.5,18,16,0.15,0.66,0,0.004,0,0.52,0,0,0,0,0,0.06,0.21,0.42,0.07,0.011,0.015,0.0056,0
19,144,412,450,0,33,7,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,392,450,537.3,55,74,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,373,450,4368.8,47,51,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,333,450,23204.8,29,29,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,294,450,60143.6,17,17,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,265,450,104671.2,14,17,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,333,500,132.5,48,69,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,294,500,1259.5,36,39,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,265,500,2840.4,19,29,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,235,500,5891.8,19,20,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,196,500,15523.2,14,14,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,157,500,38275.1,13,13,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,137,500,63591.8,13,18,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,294,550,1,46,86,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,235,550,152.2,45,58,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,196,550,523,37,52,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,157,550,1335.8,49,50,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
19,144,118,550,3783.6,42,58,0.15,0.6,0,0.006,0,0.48,0,0,0,0,0,0.032,0.25,0.45,0.04,0.008,0.013,0.0082,0
